AC_TYPE,AC_DISPATCHED,AC_EFFECTIVE,ROCKETS,BULLETS,UNIT,DATE,TOTAL_MUNITIONS_LBS,AC_LOST,CASUALTIES,AC_DESTROYED,AC_DAMAGED
C119,17,17,,,N/A,12/28/1950,,0,0,0,
C119,10,10,,,N/A,12/29/1950,,0,0,0,
C119,19,19,,,N/A,12/29/1950,,0,0,0,
C119,25,25,,,N/A,12/29/1950,,0,0,0,
C119,26,26,,,N/A,12/29/1950,,0,0,0,
C119,8,8,,,N/A,12/30/1950,,0,0,0,
C119,12,12,,,N/A,12/30/1950,,0,0,0,
C119,14,14,,,N/A,12/30/1950,,0,0,0,
C119,18,18,,,N/A,12/31/1950,,0,0,0,
C119,10,10,,,N/A,12/31/1950,,0,0,0,
C119,22,21,,,N/A,12/31/1950,,0,0,0,
C119,14,14,,,N/A,1/1/1951,,0,0,0,
C119,33,33,,,N/A,1/1/1951,,0,0,0,
C119,21,21,,,N/A,1/1/1951,,0,0,0,
C119,8,8,,,N/A,1/2/1951,,0,0,0,
C119,23,23,,,N/A,1/2/1951,,0,0,0,
C119,21,21,,,N/A,1/2/1951,,0,0,0,
C119,14,8,,,N/A,1/3/1951,,0,0,0,
C119,35,32,,,N/A,1/3/1951,,0,0,0,
C119,24,24,,,N/A,1/3/1951,,0,0,0,
C119,26,26,,,N/A,1/3/1951,,0,0,0,
C119,5,5,,,N/A,1/4/1951,,0,0,0,
C119,20,20,,,N/A,1/4/1951,,0,0,0,
C119,25,25,,,N/A,1/4/1951,,0,0,0,
C119,21,20,,,N/A,1/4/1951,,0,0,0,
C119,17,17,,,N/A,1/5/1951,,0,0,0,
C119,19,19,,,N/A,1/5/1951,,0,0,0,
C119,24,24,,,N/A,1/5/1951,,0,0,0,
C119,6,6,,,N/A,1/6/1951,,0,0,0,
C119,6,6,,,N/A,1/6/1951,,0,0,0,
C119,3,3,,,N/A,1/6/1951,,0,0,0,
C119,4,4,,,N/A,1/6/1951,,0,0,0,
C119,2,2,,,N/A,1/7/1951,,0,0,0,
C119,19,19,,,N/A,1/8/1951,,0,0,0,
C119,17,17,,,N/A,1/8/1951,,0,0,0,
C119,6,6,,,N/A,1/8/1951,,0,0,0,
C119,12,5,,,N/A,1/9/1951,,0,0,0,
C119,7,1,,,N/A,1/9/1951,,0,0,0,
C119,4,3,,,N/A,1/9/1951,,0,0,0,
C119,18,12,,,N/A,1/10/1951,,0,0,0,
C119,17,16,,,N/A,1/10/1951,,0,0,0,
C119,14,6,,,N/A,1/10/1951,,0,0,0,
C119,15,15,,,N/A,1/11/1951,,0,0,0,
C119,32,32,,,N/A,1/11/1951,,0,0,0,
C119,16,16,,,N/A,1/11/1951,,0,0,0,
C119,42,42,,,N/A,1/12/1951,,0,0,0,
C119,24,24,,,N/A,1/12/1951,,0,0,0,
C119,30,30,,,N/A,1/12/1951,,0,0,0,
C119,6,6,,,N/A,1/13/1951,,0,0,0,
C119,15,15,,,N/A,1/13/1951,,0,0,0,
C119,8,8,,,N/A,1/13/1951,,0,0,0,
C119,33,31,,,N/A,1/14/1951,,0,0,0,
C119,24,24,,,N/A,1/14/1951,,0,0,0,
C119,17,17,,,N/A,1/14/1951,,0,0,0,
C119,15,15,,,N/A,1/15/1951,,0,0,0,
C119,36,36,,,N/A,1/15/1951,,0,0,0,
C119,20,20,,,N/A,1/15/1951,,0,0,0,
C119,28,28,,,N/A,1/16/1951,,0,0,0,
C119,32,32,,,N/A,1/16/1951,,0,0,0,
C119,9,9,,,N/A,1/16/1951,,0,0,0,
C119,17,17,,,N/A,1/17/1951,,0,0,0,
C119,23,21,,,N/A,1/17/1951,,0,0,0,
C119,22,22,,,N/A,1/17/1951,,0,0,0,
C119,1,1,,,N/A,1/18/1951,,0,0,0,
C119,33,33,,,N/A,1/18/1951,,0,0,0,
C119,20,20,,,N/A,1/18/1951,,0,0,0,
C119,18,18,,,N/A,1/18/1951,,0,0,0,
C119,5,5,,,N/A,1/19/1951,,0,0,0,
C119,10,10,,,N/A,1/19/1951,,0,0,0,
C119,9,9,,,N/A,1/19/1951,,0,0,0,
C119,11,11,,,N/A,1/20/1951,,0,0,0,
C119,2,2,,,N/A,1/20/1951,,0,0,0,
C119,3,3,,,N/A,1/20/1951,,0,0,0,
C119,15,15,,,N/A,1/21/1951,,0,0,0,
C119,13,13,,,N/A,1/21/1951,,0,0,0,
C119,4,4,,,N/A,1/21/1951,,0,0,0,
C119,11,11,,,N/A,1/22/1951,,0,0,0,
C119,5,5,,,N/A,1/22/1951,,0,0,0,
C119,5,5,,,N/A,1/22/1951,,0,0,0,
C119,7,7,,,N/A,1/23/1951,,0,0,0,
C119,9,9,,,N/A,1/23/1951,,0,0,0,
C119,2,2,,,N/A,1/23/1951,,0,0,0,
C119,16,16,,,N/A,1/24/1951,,0,0,0,
C119,22,22,,,N/A,1/24/1951,,0,0,0,
C119,29,29,,,N/A,1/24/1951,,0,0,0,
C119,6,5,,,N/A,1/24/1951,,0,0,0,
C119,4,4,,,N/A,1/25/1951,,0,0,0,
C119,14,14,,,N/A,1/25/1951,,0,0,0,
C119,11,11,,,N/A,1/25/1951,,0,0,0,
C119,12,12,,,N/A,1/25/1951,,0,0,0,
C119,29,29,,,N/A,1/26/1951,,0,0,0,
C119,25,25,,,N/A,1/26/1951,,0,0,0,
C119,32,32,,,N/A,1/26/1951,,0,0,0,
C119,4,4,,,N/A,1/26/1951,,0,0,0,
C119,2,2,,,N/A,1/27/1951,,0,0,0,
C119,21,21,,,N/A,1/27/1951,,0,0,0,
C119,21,21,,,N/A,1/27/1951,,0,0,0,
C119,20,20,,,N/A,1/27/1951,,0,0,0,
C119,3,3,,,N/A,1/27/1951,,0,0,0,
C119,4,4,,,N/A,1/28/1951,,0,0,0,
C119,12,12,,,N/A,1/28/1951,,0,0,0,
C119,8,8,,,N/A,1/28/1951,,0,0,0,
C119,10,10,,,N/A,1/28/1951,,0,0,0,
C119,3,3,,,N/A,1/29/1951,,0,0,0,
C119,5,5,,,N/A,1/29/1951,,0,0,0,
C119,9,9,,,N/A,1/29/1951,,0,0,0,
C119,8,8,,,N/A,1/29/1951,,0,0,0,
C119,8,8,,,N/A,1/30/1951,,0,0,0,
C119,6,6,,,N/A,1/30/1951,,0,0,0,
C119,3,3,,,N/A,1/30/1951,,0,0,0,
C119,1,1,,,N/A,1/30/1951,,0,0,0,
C119,10,10,,,N/A,1/31/1951,,0,0,0,
C119,13,13,,,N/A,1/31/1951,,0,0,0,
C119,4,4,,,N/A,2/1/1951,,0,0,0,
C119,27,27,,,N/A,2/1/1951,,0,0,0,
C119,22,19,,,N/A,2/1/1951,,0,0,0,
C119,11,11,,,N/A,2/1/1951,,0,0,0,
C119,19,19,,,N/A,2/2/1951,,0,0,0,
C119,5,5,,,N/A,2/2/1951,,0,0,0,
C119,11,11,,,N/A,2/2/1951,,0,0,0,
C119,21,21,,,N/A,2/2/1951,,0,0,0,
C119,2,2,,,N/A,2/2/1951,,0,0,0,
C119,5,5,,,N/A,2/3/1951,,0,0,0,
C119,8,7,,,N/A,2/3/1951,,0,0,0,
C119,5,5,,,N/A,2/3/1951,,0,0,0,
C119,2,2,,,N/A,2/3/1951,,0,0,0,
C119,4,4,,,N/A,2/4/1951,,0,0,0,
C119,2,2,,,N/A,2/4/1951,,0,0,0,
C119,2,2,,,N/A,2/4/1951,,0,0,0,
C119,2,2,,,N/A,2/4/1951,,0,0,0,
C119,1,1,,,N/A,2/5/1951,,0,0,0,
C119,4,4,,,N/A,2/5/1951,,0,0,0,
C119,2,2,,,N/A,2/5/1951,,0,0,0,
C119,2,2,,,N/A,2/6/1951,,0,0,0,
C119,2,2,,,N/A,2/6/1951,,0,0,0,
C119,12,12,,,N/A,2/6/1951,,0,0,0,
C119,15,14,,,N/A,2/6/1951,,0,0,0,
C119,7,7,,,N/A,2/6/1951,,0,0,0,
C119,5,4,,,N/A,2/6/1951,,0,0,0,
C119,1,1,,,N/A,2/7/1951,,0,0,0,
C119,9,9,,,N/A,2/7/1951,,0,0,0,
C119,8,8,,,N/A,2/7/1951,,0,0,0,
C119,8,8,,,N/A,2/7/1951,,0,0,0,
C119,9,9,,,N/A,2/8/1951,,0,0,0,
C119,20,20,,,N/A,2/8/1951,,0,0,0,
C119,20,19,,,N/A,2/8/1951,,0,0,0,
C119,21,20,,,N/A,2/8/1951,,0,0,0,
C119,9,9,,,N/A,2/9/1951,,0,0,0,
C119,16,3,,,N/A,2/9/1951,,0,0,0,
C119,11,3,,,N/A,2/9/1951,,0,0,0,
C119,11,7,,,N/A,2/9/1951,,0,0,0,
C119,3,3,,,N/A,2/9/1951,,0,0,0,
C119,6,6,,,N/A,2/10/1951,,0,0,0,
C119,14,14,,,N/A,2/10/1951,,0,0,0,
C119,17,17,,,N/A,2/10/1951,,0,0,0,
C119,21,21,,,N/A,2/10/1951,,0,0,0,
C119,4,4,,,N/A,2/11/1951,,0,0,0,
C119,19,18,,,N/A,2/11/1951,,0,0,0,
C119,16,16,,,N/A,2/11/1951,,0,0,0,
C119,16,16,,,N/A,2/11/1951,,0,0,0,
C119,3,3,,,N/A,2/12/1951,,0,0,0,
C119,15,14,,,N/A,2/12/1951,,0,0,0,
C119,13,13,,,N/A,2/12/1951,,0,0,0,
C119,13,13,,,N/A,2/12/1951,,0,0,0,
C119,4,4,,,N/A,2/12/1951,,0,0,0,
C119,18,18,,,N/A,2/13/1951,,0,0,0,
C119,11,11,,,N/A,2/13/1951,,0,0,0,
C119,12,12,,,N/A,2/13/1951,,0,0,0,
C119,6,6,,,N/A,2/13/1951,,0,0,0,
C119,4,4,,,N/A,2/14/1951,,0,0,0,
C119,10,10,,,N/A,2/14/1951,,0,0,0,
C119,9,9,,,N/A,2/14/1951,,0,0,0,
C119,13,13,,,N/A,2/14/1951,,0,0,0,
C119,14,14,,,N/A,2/15/1951,,0,0,0,
C119,12,11,,,N/A,2/15/1951,,0,0,0,
C119,14,13,,,N/A,2/15/1951,,0,0,0,
C119,14,14,,,N/A,2/15/1951,,0,0,0,
C119,5,4,,,N/A,2/16/1951,,0,0,0,
C119,18,13,,,N/A,2/16/1951,,0,0,0,
C119,7,4,,,N/A,2/16/1951,,0,0,0,
C119,11,11,,,N/A,2/16/1951,,0,0,0,
C119,1,,,,N/A,2/16/1951,,0,0,0,
C119,7,7,,,N/A,2/17/1951,,0,0,0,
C119,2,2,,,N/A,2/17/1951,,0,0,0,
C119,4,4,,,N/A,2/17/1951,,0,0,0,
C119,2,2,,,N/A,2/17/1951,,0,0,0,
C119,7,7,,,N/A,2/18/1951,,0,0,0,
C119,13,13,,,N/A,2/18/1951,,0,0,0,
C119,14,12,,,N/A,2/18/1951,,0,0,0,
C119,10,10,,,N/A,2/18/1951,,0,0,0,
C119,6,6,,,N/A,2/19/1951,,0,0,0,
C119,6,6,,,N/A,2/19/1951,,0,0,0,
C119,14,14,,,N/A,2/19/1951,,0,0,0,
C119,5,5,,,N/A,2/20/1951,,0,0,0,
C119,32,32,,,N/A,2/20/1951,,0,0,0,
C119,20,20,,,N/A,2/20/1951,,0,0,0,
C119,20,20,,,N/A,2/20/1951,,0,0,0,
C119,2,2,,,N/A,2/21/1951,,0,0,0,
C119,10,6,,,N/A,2/21/1951,,0,0,0,
C119,9,8,,,N/A,2/21/1951,,0,0,0,
C119,10,10,,,N/A,2/21/1951,,0,0,0,
C119,3,3,,,N/A,2/22/1951,,0,0,0,
C119,13,12,,,N/A,2/22/1951,,0,0,0,
C119,14,14,,,N/A,2/22/1951,,0,0,0,
C119,15,15,,,N/A,2/22/1951,,0,0,0,
C119,12,12,,,N/A,2/23/1951,,0,0,0,
C119,16,16,,,N/A,2/23/1951,,0,0,0,
C119,22,20,,,N/A,2/23/1951,,0,0,0,
C119,30,30,,,N/A,2/23/1951,,0,0,0,
C119,14,14,,,N/A,2/24/1951,,0,0,0,
C119,24,23,,,N/A,2/24/1951,,0,0,0,
C119,23,23,,,N/A,2/24/1951,,0,0,0,
C119,19,19,,,N/A,2/24/1951,,0,0,0,
C119,5,5,,,314th Troop Carrier Group,2/25/1951,,0,0,0,
C119,15,15,,,314th Troop Carrier Group,2/25/1951,,0,0,0,
C119,17,17,,,314th Troop Carrier Group,2/25/1951,,0,0,0,
C119,20,20,,,314th Troop Carrier Group,2/25/1951,,0,0,0,
C119,4,4,,,314th Troop Carrier Group,2/26/1951,,0,0,0,
C119,25,25,,,314th Troop Carrier Group,2/26/1951,,0,0,0,
C119,27,27,,,314th Troop Carrier Group,2/26/1951,,0,0,0,
C119,22,22,,,314th Troop Carrier Group,2/26/1951,,0,0,0,
C119,2,2,,,314th Troop Carrier Group,2/27/1951,,0,0,0,
C119,4,4,,,314th Troop Carrier Group,2/27/1951,,0,0,0,
C119,8,7,,,314th Troop Carrier Group,2/27/1951,,0,0,0,
C119,10,10,,,314th Troop Carrier Group,2/27/1951,,0,0,0,
C119,10,10,,,314th Troop Carrier Group,2/27/1951,,0,0,0,
C119,9,9,,,314th Troop Carrier Group,2/28/1951,,0,0,0,
C119,17,15,,,314th Troop Carrier Group,2/28/1951,,0,0,0,
C119,16,15,,,314th Troop Carrier Group,2/28/1951,,0,0,0,
C119,16,16,,,314th Troop Carrier Group,2/28/1951,,0,0,0,
C119,4,4,,,314th Troop Carrier Group,3/1/1951,,0,0,0,
C119,47,47,,,314th Troop Carrier Group,3/1/1951,,0,0,0,
C119,49,47,,,314th Troop Carrier Group,3/2/1951,,0,0,0,
C119,1,1,,,314th Troop Carrier Group,3/2/1951,,0,0,0,
C119,12,12,,,314th Troop Carrier Group,3/3/1951,,0,0,0,
C119,37,31,,,314th Troop Carrier Group,3/3/1951,,0,0,0,
C119,1,1,,,314th Troop Carrier Group,3/3/1951,,0,0,0,
C119,6,6,,,314th Troop Carrier Group,3/4/1951,,0,0,0,
C119,47,47,,,314th Troop Carrier Group,3/4/1951,,0,0,0,
C119,3,3,,,314th Troop Carrier Group,3/5/1951,,0,0,0,
C119,36,36,,,314th Troop Carrier Group,3/5/1951,,0,0,0,
C119,7,7,,,314th Troop Carrier Group,3/6/1951,,0,0,0,
C119,31,27,,,314th Troop Carrier Group,3/6/1951,,0,0,0,
C119,10,10,,,314th Troop Carrier Group,3/7/1951,,0,0,0,
C119,95,94,,,314th Troop Carrier Group,3/7/1951,,0,0,0,
C119,4,4,,,314th Troop Carrier Group,3/8/1951,,0,0,0,
C119,88,88,,,314th Troop Carrier Group,3/8/1951,,0,0,0,
C119,6,6,,,314th Troop Carrier Group,3/9/1951,,0,0,0,
C119,16,15,,,314th Troop Carrier Group,3/9/1951,,0,0,0,
C119,1,1,,,314th Troop Carrier Group,3/9/1951,,0,0,0,
C119,7,7,,,314th Troop Carrier Group,3/10/1951,,0,0,0,1
C119,59,57,,,314th Troop Carrier Group,3/10/1951,,0,0,0,
C119,48,48,,,314th Troop Carrier Group,3/11/1951,,0,0,0,
C119,4,4,,,314th Troop Carrier Group,3/11/1951,,0,0,0,
C119,16,15,,,314th Troop Carrier Group,3/12/1951,,0,0,0,
C119,5,5,,,314th Troop Carrier Group,3/12/1951,,0,0,0,
C119,38,38,,,314th Troop Carrier Group,3/13/1951,,0,0,0,
C119,7,7,,,314th Troop Carrier Group,3/13/1951,,0,0,0,
C119,10,10,,,314th Troop Carrier Group,3/14/1951,,0,0,0,
C119,10,10,,,314th Troop Carrier Group,3/15/1951,,0,0,0,
C119,40,40,,,314th Troop Carrier Group,3/15/1951,,0,0,0,
C119,21,21,,,314th Troop Carrier Group,3/16/1951,,0,0,0,
C119,2,2,,,314th Troop Carrier Group,3/16/1951,,0,0,0,
C119,15,15,,,314th Troop Carrier Group,3/17/1951,,0,0,0,
C119,5,5,,,314th Troop Carrier Group,3/17/1951,,0,0,0,
C119,3,3,,,314th Troop Carrier Group,3/18/1951,,0,0,0,
C119,35,35,,,314th Troop Carrier Group,3/18/1951,,0,0,0,
C119,7,7,,,314th Troop Carrier Group,3/19/1951,,0,0,0,
C119,16,16,,,314th Troop Carrier Group,3/20/1951,,0,0,0,
C119,163,161,,,314th Troop Carrier Group,3/23/1951,,1,2,0,
C119,33,33,,,314th Troop Carrier Group,3/23/1951,,0,0,0,
C119,45,44,,,314th Troop Carrier Group,3/24/1951,,0,0,0,
C119,4,4,,,314th Troop Carrier Group,3/24/1951,,0,0,0,
C119,23,23,,,314th Troop Carrier Group,3/25/1951,,0,0,0,
C119,8,8,,,314th Troop Carrier Group,3/25/1951,,0,0,0,
C119,29,28,,,314th Troop Carrier Group,3/26/1951,,0,0,0,
C119,8,8,,,314th Troop Carrier Group,3/26/1951,,0,0,0,
C119,10,10,,,314th Troop Carrier Group,3/27/1951,,0,0,0,
C119,36,34,,,314th Troop Carrier Group,3/27/1951,,0,0,0,
C119,15,15,,,314th Troop Carrier Group,3/28/1951,,0,0,0,
C119,4,,,,314th Troop Carrier Group,3/29/1951,,0,0,0,
C119,17,12,,,314th Troop Carrier Group,3/29/1951,,1,1,0,
C119,11,9,,,314th Troop Carrier Group,4/21/1951,,0,0,0,
C119,7,6,,,314th Troop Carrier Group,4/22/1951,,0,0,0,
C119,2,2,,,314th Troop Carrier Group,4/23/1951,,0,0,0,
C119,15,15,,,314th Troop Carrier Group,4/23/1951,,0,0,0,
C119,26,24,,,314th Troop Carrier Group,4/24/1951,,0,0,0,
C119,26,20,,,314th Troop Carrier Group,4/25/1951,,0,0,0,
C119,25,25,,,314th Troop Carrier Group,4/26/1951,,0,0,0,
C119,13,13,,,314th Troop Carrier Group,4/27/1951,,0,0,0,
C119,1,1,,,314th Troop Carrier Group,4/28/1951,,0,0,0,
C119,16,7,,,314th Troop Carrier Group,4/28/1951,,0,0,0,
C119,46,44,,,314th Troop Carrier Group,4/29/1951,,0,0,0,
C119,78,77,,,314th Troop Carrier Group,4/30/1951,,0,0,0,
C119,29,29,,,314th Troop Carrier Group,6/28/1951,,0,0,0,
C45,1,1,,,374th Troop Carrier Group,7/4/1950,,0,0,0,
C45,3,3,,,5 AF HQ,7/21/1950,,0,0,0,
C45,2,2,,,5 AF HQ,7/23/1950,,0,0,0,
C45,2,2,,,5 AF HQ,7/24/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,7/24/1950,,0,0,0,
C45,1,1,,,5 AF HQ,7/26/1950,,0,0,0,
C45,1,1,,,5 AF HQ,7/27/1950,,0,0,0,
C45,1,,,,8th Air Base Group Headquarters Squadron,7/28/1950,,0,0,0,
C45,2,2,,,5 AF HQ,7/29/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,7/29/1950,,0,0,0,
C45,2,2,,,5 AF HQ,7/30/1950,,0,0,0,
C45,4,4,,,5 AF HQ,7/31/1950,,0,0,0,
C45,2,2,,,8th Air Base Group Headquarters Squadron,7/31/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,8/1/1950,,0,0,0,
C45,4,4,,,5 AF HQ,8/2/1950,,0,0,0,
C45,2,2,,,8th Air Base Group Headquarters Squadron,8/2/1950,,0,0,0,
C45,2,2,,,5 AF HQ,8/3/1950,,0,0,0,
C45,2,2,,,8th Air Base Group Headquarters Squadron,8/3/1950,,0,0,0,
C45,3,3,,,5 AF HQ,8/4/1950,,0,0,0,
C45,4,4,,,5 AF HQ,8/5/1950,,0,0,0,
C45,4,4,,,5 AF HQ,8/6/1950,,0,0,0,
C45,5,5,,,5 AF HQ,8/7/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,8/7/1950,,0,0,0,
C45,6,6,,,5 AF HQ,8/8/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,8/8/1950,,0,0,0,
C45,5,5,,,5 AF HQ,8/9/1950,,0,0,0,
C45,2,2,,,8th Air Base Group Headquarters Squadron,8/9/1950,,0,0,0,
C45,6,6,,,5 AF HQ,8/10/1950,,0,0,0,
C45,2,2,,,8th Air Base Group Headquarters Squadron,8/10/1950,,0,0,0,
C45,1,1,,,N/A,8/10/1950,,0,0,0,
C45,2,2,,,5 AF HQ,8/11/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,8/11/1950,,0,0,0,
C45,1,1,,,N/A,8/11/1950,,0,0,0,
C45,6,6,,,5 AF HQ,8/12/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,8/12/1950,,0,0,0,
C45,1,1,,,N/A,8/12/1950,,0,0,0,
C45,4,4,,,5 AF HQ,8/13/1950,,0,0,0,
C45,2,2,,,8th Air Base Group Headquarters Squadron,8/13/1950,,0,0,0,
C45,2,2,,,N/A,8/13/1950,,0,0,0,
C45,1,1,,,5 AF HQ,8/14/1950,,0,0,0,
C45,2,2,,,5 AF HQ,8/15/1950,,0,0,0,
C45,2,2,,,8th Air Base Group Headquarters Squadron,8/15/1950,,0,0,0,
C45,1,1,,,5 AF HQ,8/16/1950,,0,0,0,
C45,1,1,,,8th Air Base Group Headquarters Squadron,8/16/1950,,0,0,0,
C45,1,1,,,N/A,8/17/1950,,0,0,0,
C45,3,3,,,5 AF HQ,8/18/1950,,0,0,0,
C45,4,4,,,8th Air Base Group Headquarters Squadron,8/18/1950,,0,0,0,
C45,1,1,,,N/A,8/18/1950,,0,0,0,
C45,5,5,,,N/A,8/19/1950,,0,0,0,
C45,2,2,,,N/A,8/21/1950,,0,0,0,
C45,1,1,,,N/A,8/21/1950,,0,0,0,
C45,1,1,,,N/A,8/22/1950,,0,0,0,
C45,2,2,,,N/A,8/24/1950,,0,0,0,
C45,1,1,,,N/A,8/26/1950,,0,0,0,
C45,1,1,,,N/A,8/27/1950,,0,0,0,
C45,12,12,,,N/A,8/28/1950,,0,0,0,
C45,1,1,,,N/A,8/28/1950,,0,0,0,
C45,2,2,,,N/A,8/29/1950,,0,0,0,
C45,1,1,,,N/A,8/29/1950,,0,0,0,
C45,2,2,,,N/A,8/30/1950,,0,0,0,
C45,4,4,,,N/A,8/31/1950,,0,0,0,
C45,1,1,,,N/A,8/31/1950,,0,0,0,
C45,2,2,,,N/A,9/1/1950,,0,0,0,
C45,1,1,,,N/A,9/1/1950,,0,0,0,
C45,5,5,,,N/A,9/2/1950,,0,0,0,
C45,1,1,,,N/A,9/2/1950,,0,0,0,
C45,5,5,,,N/A,9/3/1950,,0,0,0,
C45,1,1,,,N/A,9/3/1950,,0,0,0,
C45,2,2,,,N/A,9/4/1950,,0,0,0,
C45,3,3,,,N/A,9/4/1950,,0,0,0,
C45,2,2,,,N/A,9/5/1950,,0,0,0,
C45,1,1,,,N/A,9/5/1950,,0,0,0,
C45,2,2,,,N/A,9/6/1950,,0,0,0,
C45,2,2,,,N/A,9/6/1950,,0,0,0,
C45,2,2,,,N/A,9/7/1950,,0,0,0,
C45,4,4,,,N/A,9/8/1950,,0,0,0,
C45,1,1,,,N/A,9/8/1950,,0,0,0,
C45,1,1,,,N/A,9/9/1950,,0,0,0,
C45,9,9,,,N/A,9/10/1950,,0,0,0,
C45,1,1,,,N/A,9/10/1950,,0,0,0,
C45,4,4,,,N/A,9/11/1950,,0,0,0,
C45,7,7,,,N/A,9/11/1950,,0,0,0,
C45,1,1,,,N/A,9/11/1950,,0,0,0,
C45,3,3,,,N/A,9/12/1950,,0,0,0,
C45,1,1,,,N/A,9/12/1950,,0,0,0,
C45,2,2,,,N/A,9/13/1950,,0,0,0,
C45,2,2,,,N/A,9/13/1950,,0,0,0,
C45,6,6,,,N/A,9/14/1950,,0,0,0,
C45,4,4,,,N/A,9/14/1950,,0,0,0,
C45,1,1,,,N/A,9/14/1950,,0,0,0,
C45,1,1,,,N/A,9/15/1950,,0,0,0,
C45,2,2,,,N/A,9/16/1950,,0,0,0,
C45,6,6,,,N/A,9/17/1950,,0,0,0,
C45,2,1,,,N/A,9/17/1950,,0,0,0,
C45,5,5,,,N/A,9/18/1950,,0,0,0,
C45,1,1,,,N/A,9/18/1950,,0,0,0,
C45,5,5,,,N/A,9/19/1950,,0,0,0,
C45,3,3,,,N/A,9/20/1950,,0,0,0,
C45,6,6,,,N/A,9/20/1950,,0,0,0,
C45,1,1,,,N/A,9/20/1950,,0,0,0,
C45,9,9,,,N/A,9/21/1950,,0,0,0,
C45,1,1,,,N/A,9/21/1950,,0,0,0,
C45,8,8,,,N/A,9/22/1950,,0,0,0,
C45,8,8,,,N/A,9/22/1950,,0,0,0,
C45,8,8,,,N/A,9/23/1950,,0,0,0,
C45,2,2,,,N/A,9/23/1950,,0,0,0,
C45,1,1,,,N/A,9/24/1950,,0,0,0,
C45,4,4,,,N/A,9/24/1950,,0,0,0,
C45,1,1,,,N/A,9/24/1950,,0,0,0,
C45,4,4,,,N/A,9/25/1950,,0,0,0,
C45,1,1,,,N/A,9/25/1950,,0,0,0,
C45,5,5,,,N/A,9/26/1950,,0,0,0,
C45,1,1,,,N/A,9/26/1950,,0,0,0,
C45,4,4,,,N/A,9/27/1950,,0,0,0,
C45,1,1,,,N/A,9/27/1950,,0,0,0,
C45,5,5,,,N/A,9/28/1950,,0,0,0,
C45,1,1,,,N/A,9/28/1950,,0,0,0,
C45,8,8,,,N/A,9/29/1950,,0,0,0,
C45,1,1,,,N/A,9/29/1950,,0,0,0,
C45,8,8,,,N/A,9/30/1950,,0,0,0,
C45,1,1,,,N/A,9/30/1950,,0,0,0,
C45,5,5,,,N/A,10/1/1950,,0,0,0,
C45,1,1,,,N/A,10/1/1950,,0,0,0,
C45,1,1,,,N/A,10/2/1950,,0,0,0,
C45,10,10,,,N/A,10/2/1950,,0,0,0,
C45,1,1,,,N/A,10/2/1950,,0,0,0,
C45,1,1,,,N/A,10/3/1950,,0,0,0,
C45,6,6,,,N/A,10/3/1950,,0,0,0,
C45,2,2,,,N/A,10/4/1950,,0,0,0,
C45,14,14,,,N/A,10/5/1950,,0,0,0,
C45,2,2,,,N/A,10/5/1950,,0,0,0,
C45,5,5,,,N/A,10/6/1950,,0,0,0,
C45,2,2,,,N/A,10/6/1950,,0,0,0,
C45,11,11,,,N/A,10/7/1950,,0,0,0,
C45,2,1,,,N/A,10/9/1950,,0,0,0,
C45,2,2,,,N/A,10/10/1950,,0,0,0,
C45,1,1,,,N/A,10/10/1950,,0,0,0,
C45,8,8,,,N/A,10/11/1950,,0,0,0,
C45,1,1,,,N/A,10/11/1950,,0,0,0,
C45,9,9,,,N/A,10/12/1950,,0,0,0,
C45,1,1,,,N/A,10/12/1950,,0,0,0,
C45,10,10,,,N/A,10/13/1950,,0,0,0,
C45,1,1,,,N/A,10/13/1950,,0,0,0,
C45,2,2,,,N/A,10/14/1950,,0,0,0,
C45,2,2,,,N/A,10/14/1950,,0,0,0,
C45,7,7,,,N/A,10/15/1950,,0,0,0,
C45,3,3,,,N/A,10/15/1950,,0,0,0,
C45,1,1,,,N/A,10/16/1950,,0,0,0,
C45,1,1,,,N/A,10/17/1950,,0,0,0,
C45,1,1,,,N/A,10/17/1950,,0,0,0,
C45,2,2,,,N/A,10/18/1950,,0,0,0,
C45,12,12,,,N/A,10/19/1950,,0,0,0,
C45,2,2,,,N/A,10/19/1950,,0,0,0,
C45,8,8,,,N/A,10/20/1950,,0,0,0,
C45,2,2,,,N/A,10/20/1950,,0,0,0,
C45,5,5,,,N/A,10/21/1950,,0,0,0,
C45,3,3,,,N/A,10/21/1950,,0,0,0,
C45,4,4,,,N/A,10/23/1950,,0,0,0,
C45,9,9,,,N/A,10/24/1950,,0,0,0,
C45,10,10,,,N/A,10/25/1950,,0,0,0,
C45,8,8,,,N/A,10/26/1950,,0,0,0,
C45,2,2,,,N/A,10/27/1950,,0,0,0,
C45,17,17,,,N/A,10/28/1950,,0,0,0,
C45,2,2,,,N/A,10/29/1950,,0,0,0,
C45,9,9,,,N/A,10/30/1950,,0,0,0,
